file_name,section_id,question,answer
Jake_First_Output.txt,(5.6),What is the CAPEX in the reporting year for the development of new coal mines?,The CAPEX associated with the development of new coal mines (both underground and surface mines) on greenfield sites.
Jake_First_Output.txt,(5.6),What is the CAPEX in the reporting year for the expansion of existing coal mines?,"The CAPEX associated with the expansion/extension of existing coal mines (both underground and surface mines), including any CAPEX associated with restoring or enhancing the operating capacity of a brownfield site for coal mining activities, including project phases and expansions of existing mines to increase gross total production beyond the current forecast or that facilitate production of existing assets."
Jake_First_Output.txt,(5.6),How should CAPEX figures be reported in the table?,"CAPEX figures should be in the currency selected in 1.2, and should be based on the company-wide financial statement for the reporting year, consistent with the organizational boundary as disclosed in 6.1. If there was no CAPEX associated with an expansion activity in the reporting year, enter '0' for the corresponding row(s)."
Jake_First_Output.txt,(5.6),What is the definition of 'the next 5 years' for the purpose of reporting CAPEX planned over the next 5 years?,"'The next 5 years' start from the end of the reporting year as reported in 1.4, e.g. if the reporting year in 1.4 is from 01/01/2022 to 31/12/2022, then the next 5 years will be from 01/01/2023 to 31/12/2027."
Jake_First_Output.txt,(5.6),What should be included in the explanation of CAPEX calculations?,"The explanation should include how the figure reported in column 2 'CAPEX in the reporting year for this expansion activity as % of total CAPEX in the reporting year' was calculated, and how the figure reported in column 3 'CAPEX planned over the next 5 years for this expansion activity as % of total CAPEX planned over the next 5 years' was estimated, including any assumptions on which the estimation is based."
Jake_First_Output.txt,(5.7),What is the CAPEX in the reporting year for power generation from each primary power generation source?,"Enter your organization’s CAPEX in the reporting year for each primary power generation source in column 2. CAPEX figures should be in the currency you selected in 1.2. If there was no CAPEX associated with a primary power generation source in the reporting year, enter '0' for the corresponding row(s). CAPEX figures should be based on your company-wide financial statement for the reporting year, consistent with your organizational boundary as disclosed in 6.1."
Jake_First_Output.txt,(5.7),What is the CAPEX in the reporting year for power generation from each source as a percentage of total CAPEX for power generation in the reporting year?,"For each primary power generation source, enter your organization’s CAPEX in the reporting year for that power generation source (as reported in column 2) as a percentage of your organization’s total CAPEX in the reporting year for power generation. The sum of figures entered in this column for all rows should not exceed 100%. If there was no CAPEX associated with a primary power generation source in the reporting year, enter '0' for the corresponding row(s)."
Jake_First_Output.txt,(5.7),What is the CAPEX planned over the next 5 years for power generation from each source as a percentage of total CAPEX planned for power generation over the next 5 years?,"Enter your organization’s CAPEX planned for each primary power generation source as a percentage of your organization’s total CAPEX planned over the next 5 years. The sum of figures entered in this column for all rows should not exceed 100%. If you do not have any CAPEX planned for over the next 5 years for a primary power generation source, enter '0' for the corresponding row(s). It is acknowledged that figures entered for this column will be estimates. You may, for example, estimate planned CAPEX for a power generation source based on your organization’s strategy, financial planning, and/or climate transition plan. Assumptions underlying these estimates should be disclosed in column 5."
Jake_First_Output.txt,(5.7),What is the most recent year in which a new power plant using each source was approved for development?,This column only appears for rows where a figure greater than 0 is reported in column 2. A power plant can be considered to be approved for development when the final investment decision has been reached for the project. Include details of power plants which have been approved and are still planned/in operation. Do not include details of power plants which were approved but have subsequently been cancelled.
Jake_First_Output.txt,(5.7),"How should the CAPEX calculations, including any assumptions, be explained for each primary power generation source?","For each primary power generation source: Explain how you calculated the figure reported in column 3 'CAPEX in the reporting year for power generation from this source as % of total CAPEX for power generation in the reporting year'. Explain how you estimated the figure reported in column 4 'CAPEX planned over the next 5 years for power generation from this source as % of total CAPEX planned for power generation over the next 5 years'. Briefly describe any assumptions on which your estimation is based. If you report information in the 'Sustainable biomass' row, provide the criteria used to classify the biomass as sustainable (e.g. certification) here. If you report information in either biomass row, specify if the biomass technology refers to bioenergy plants fitted with carbon capture and storage (BECCS)"
Jake_First_Output.txt,(5.7.1),What is the total planned CAPEX for products and services in the current CAPEX plan?,"The total planned CAPEX for products and services is to be broken down and reported in the provided table, with specific details for each product or service, including description, CAPEX planned, percentage of total CAPEX, and end year of CAPEX plan."
Jake_First_Output.txt,(5.7.1),What types of products and services should be included in the CAPEX plan?,"The products and services to be included are: Distributed generation, Home storage systems, Smart appliances, Home systems, Prosumer services, Information campaigns, Audits, Tariff measures, Energy audits, Energy management services, Electric vehicles, Charging networks, Heating systems, HVAC, CHP, Lighting, Smart grid, Micro-grid, Large-scale storage, and Other (please specify)."
Jake_First_Output.txt,(5.7.1),What information is required for the description of each product or service?,"The description should include: An overview of the product and service, the applicable markets and customer type (residential, commercial, municipal), the number of customers the product/service may impact, and the expected energy production and/or energy savings associated and the stage of implementation (exploration, installation, initial or full implementation)."
Jake_First_Output.txt,(5.7.1),How should the CAPEX planned for each product or service be reported?,"The CAPEX figure should be in the currency selected in 1.2, and should be reported in the provided table, along with the percentage that this CAPEX represents in terms of total CAPEX planned for products and services."
Jake_First_Output.txt,(5.7.1),What is the purpose of reporting the CAPEX plan for products and services?,"The purpose is to provide an indication of the level to which future earning capacity of core business might be impacted, as the advancement of decentralized power production and new technologies underpins the potential of the electric utilities sector to undergo a transition to low-carbon energy sources."
Jake_First_Output.txt,(5.8),What is the breakeven price in US dollars per barrel of oil equivalent (US$/BOE) required for cash neutrality during the reporting year?,"The breakeven price is the price at which cash flow from operations covers capital expenditures (CAPEX) and dividends paid/share buybacks, and it should be reported in US dollars per barrel of oil equivalent."
Jake_First_Output.txt,(5.8),Why is the breakeven price required for cash neutrality useful to investors?,The breakeven price is useful to investors as it provides a measure to compare cash provided by operating activities after deduction of capital expenditures and dividends paid/share buybacks across periods on a consistent basis.
Jake_First_Output.txt,(5.8),How should the breakeven price be reported?,"The breakeven price should be reported in US dollars per barrel of oil equivalent, using a maximum of 2 decimal places."
Jake_First_Output.txt,(5.8),What is considered as breakeven for this question?,Breakeven for this question is considered the price at which cash flow from operations covers capital expenditures (CAPEX) and dividends paid/share buybacks.
Jake_First_Output.txt,(5.9),"What is the trend in your organization’s water-related capital expenditure (CAPEX) and operating expenditure (OPEX) for the reporting year, and the anticipated trend for the next reporting year?","The trend in water-related CAPEX and OPEX can be reported as a percentage change, with estimates allowed if necessary. The percentage change can be reported up to 2 decimal places, with a zero only entered if there has been no change. The trend is reported for the current reporting year compared to the previous year, and the anticipated trend is reported for the forthcoming reporting year. Examples of water-related CAPEX include stormwater drain rehabilitation, sewerage line replacements, and treatment facility retrofitting, while examples of water-related OPEX include permit renewals, wetland protection, and water quality testing."
Jake_First_Output.txt,(5.9),What are some examples of water-related capital expenditure (CAPEX)?,"Examples of water-related CAPEX are stormwater drain rehabilitation, sewerage line replacements, pollution control devices, treatment facility retrofitting, solvent recovery units, landfill construction, and pipelines."
Jake_First_Output.txt,(5.9),What are some examples of water-related operating expenditure (OPEX)?,"Examples of water-related OPEX are permit renewals, wetland protection, water quality testing, consulting services, well maintenance, groundwater monitoring, hiring additional specialist employees, and the costs of water supply and wastewater disposal."
Jake_First_Output.txt,(5.9),How should the percentage change in water-related CAPEX and OPEX be reported?,"The percentage change in water-related CAPEX and OPEX should be reported up to 2 decimal places, with a zero only entered if there has been no change. A negative or positive percentage can be reported, and estimates are allowed if necessary."
Jake_First_Output.txt,(5.9),What information should be provided in the explanation column?,"The explanation column should include details on why the CAPEX or OPEX has increased, decreased, or remained the same compared to the previous reporting year, as well as comments on the direction and magnitude of the anticipated forward trend in CAPEX and OPEX. Additionally, information on how the change in expenditure relates to particular aspects of the business, such as geography or product innovation, can be provided."
Jake_First_Output.txt,(5.10),Does your organization use an internal price on environmental externalities?,"The organization can answer this question by selecting one of the following options: Yes, No, but we plan to in the next two years, No, and we do not plan to in the next two years. The answer will depend on whether the organization has implemented internal environmental pricing schemes to incentivize the consideration of environmental issues in risk assessment and decision making."
Jake_First_Output.txt,(5.10),What is the primary reason for not pricing environmental externalities?,"The primary reason for not pricing environmental externalities can be one of the following: Lack of internal resources, capabilities, or expertise, No standardized procedure, Not an immediate strategic priority, Judged to be unimportant or not relevant, or Other, please specify."
Jake_First_Output.txt,(5.10),What other environmental externalities are priced by the organization?,"The organization can select one or more of the following options: Forests, Plastics, Biodiversity, Water, or Other, please specify. If 'Other' is selected, the organization should provide further details on the type of externality priced, the methodologies used to calculate the price, the price used, and the unit upon which the price is based."
Jake_First_Output.txt,(5.10),Why does the organization not use internal pricing of environmental externalities?,"The organization should explain why it does not use internal pricing of environmental externalities, including the reason why it is judged to be unimportant or not relevant, if applicable. The organization should also detail any plans to address this in the future."
Jake_First_Output.txt,(5.10),What are the details of other environmental externalities priced by the organization?,"The organization should provide details on the internal price of other environmental externalities, including the type of externality priced, the methodologies used to calculate the price, the price used, and the unit upon which the price is based. This can include externalities such as biodiversity, deforestation, soil degradation, plastic pollution, air pollution, chemical use, invasive species, waste, etc."
Jake_First_Output.txt,(5.10.1),What is your organization's internal price on carbon?,"The internal price on carbon is a tool used to manage environmental risks and opportunities within an organization's operations, value chain, and investments. It can be used to incentivize the consideration of environmental issues in risk assessment and decision making, and in the implementation of environmental policies and targets."
Jake_First_Output.txt,(5.10.1),What are the objectives for implementing an internal carbon price?,"The objectives for implementing an internal carbon price include conducting cost-benefit analysis, driving energy efficiency, driving low-carbon investment, incentivizing consideration of climate-related issues in decision making, identifying and evaluating financing opportunities, influencing strategy and financial planning, navigating regulations, reducing upstream value chain emissions, setting and achieving climate-related policies and targets, setting a carbon offset budget, stress testing investments, informing credit risk assessments, using an internal price for corporate climate-related engagement/stewardship purposes, and other objectives."
Jake_First_Output.txt,(5.10.1),What factors are considered when determining the internal carbon price?,"The factors considered when determining the internal carbon price include alignment with international standards, alignment with the price of a carbon tax, alignment with the price of allowances under an Emissions Trading Scheme, benchmarking against peers, cost of required measures to achieve climate-related targets, existing or pending legislation, price/cost of renewable energy procurement, price/cost of carbon offset credits, scenario analysis, social cost of carbon impact, and other factors."
Jake_First_Output.txt,(5.10.1),What is the calculation methodology used to determine the internal carbon price?,"The calculation methodology used to determine the internal carbon price includes providing further details on the methodology used to determine the price, and if any assumptions were made when determining the price, providing details of the assumptions."
Jake_First_Output.txt,(5.10.1),What scopes of emissions are covered by the internal carbon pricing mechanism?,"The scopes of emissions covered by the internal carbon pricing mechanism include Scope 1, Scope 2, and Scope 3 emissions, which cover direct emissions, indirect emissions from energy consumption, and other indirect emissions, respectively."
Jake_First_Output.txt,(5.10.1),"What is the pricing approach used, and how does it vary spatially or temporally?","The pricing approach used can be uniform or differentiated, and it can vary spatially or temporally. A uniform pricing approach applies a single carbon price throughout the organization, while a differentiated pricing approach applies different carbon prices to different regions, business units, or types of decisions. The price can also vary over time, with a static pricing approach keeping the price constant, and an evolutionary pricing approach developing the price over time."
Jake_First_Output.txt,(5.10.1),How is the internal carbon price applied to business decision-making processes?,"The internal carbon price is applied to various business decision-making processes, including capital expenditure, dependencies management, impact management, operations, procurement, product and R&D, remuneration, risk management, opportunity management, value chain engagement, public policy engagement, and other processes."
Jake_First_Output.txt,(5.10.1),Is the internal carbon price mandatory within business decision-making processes?,"The internal carbon price can be mandatory for all decision-making processes, or for some decision-making processes. If it is mandatory for some processes, the organization should specify which processes it is mandatory for."
Jake_First_Output.txt,(5.10.1),What percentage of total emissions in the reporting year does the internal carbon price cover?,"The percentage of total emissions in the reporting year that the internal carbon price covers is reported by the organization, and it is assumed that the total emissions are as per the figures reported in Module 7 of the CDP disclosure."
Jake_First_Output.txt,(5.10.1),How is the pricing approach monitored and evaluated to achieve objectives?,"The pricing approach is monitored and evaluated to ensure it is an effective tool in achieving the organization's environmental commitments. The organization should specify if this process has been established, and detail the process for monitoring and evaluating the carbon price, including frequency, tools, and methods used."
Jake_First_Output.txt,(5.10.2),What is the internal price on water used by your organization?,"The internal price on water is a hypothetical cost attached to water usage to reveal hidden risks and opportunities throughout the organization's operations and value chain, and to support strategic decision-making related to future capital investments. This price can be a shadow price, internal fee, implicit price, or internal trading mechanism."
Jake_First_Output.txt,(5.10.2),What are the objectives for implementing an internal price on water?,"The objectives for implementing an internal price on water include conducting cost-benefit analysis, driving water-related investment, driving water efficiency, incentivizing consideration of water-related issues in decision-making, identifying and evaluating financing opportunities, and influencing strategy and financial planning."
Jake_First_Output.txt,(5.10.2),What factors beyond the current market price are considered when setting an internal price on water?,"Factors beyond the current market price that are considered when setting an internal price on water include direct operations, upstream value chain, downstream value chain, portfolio, project/site specific, alignment to international standards, alignment to scientific guidance, anticipated water tariffs, benchmarking against peers, cost of financing measures to achieve water-related targets, costs of disposing of water, costs of treating water, existing or pending legislation, existing water tariffs, price with substantive impact on business, scenario analysis, social cost of environmental impact, and other factors."
Jake_First_Output.txt,(5.10.2),How is the internal price on water calculated?,"The internal price on water is calculated using a methodology that considers factors such as scenario analysis, cost-benefit analysis, and benchmarking against peers. The calculation methodology may involve dividing the cost of water abatement/treatment by the corresponding quantity used in cubic meters, or using a shadow price to reveal hidden risks and opportunities throughout the organization's operations and value chain."
Jake_First_Output.txt,(5.10.2),What stages of the value chain are covered by the internal water pricing mechanism?,"The internal water pricing mechanism covers various stages of the value chain, including direct operations, upstream value chain, downstream value chain, portfolio, project/site specific, procurement, research and development, and other stages."
Jake_First_Output.txt,(5.10.2),How does the organization apply the internal water price in its business decision-making processes?,"The organization applies the internal water price in its business decision-making processes by using it to inform decisions around capital expenditure, dependencies management, impact management, operations, procurement, product and R&D, remuneration, risk management, opportunity management, value chain engagement, and public policy engagement."
Jake_First_Output.txt,(5.10.2),Is the internal water price mandatory within business decision-making processes?,"The internal water price may be mandatory within business decision-making processes, and its use may be enforced as a mandatory measure in certain decision-making processes, such as research and development of new products/services, procurement, and/or capital expenditure."
Jake_First_Output.txt,(5.10.2),How is the pricing approach monitored and evaluated to achieve objectives?,"The pricing approach is monitored and evaluated to achieve objectives by establishing a process to monitor and evaluate the pricing approach, including frequency, tools, and methods used. The process involves explaining how the internal water price has contributed to the implementation of the organization's commitments through its application in key business decision-making processes and/or the achievement of the original objectives."
Jake_First_Output.txt,(5.11),Do you engage with your value chain on environmental issues?,"The organization should respond with either 'Yes' or 'No' to this question, and provide additional information based on their response. If 'Yes', they should select the environmental issues they engage on, such as climate change, forests, water, or plastics. If 'No', they should provide the primary reason for not engaging, such as lack of internal resources, capabilities, or expertise, and explain why they do not engage with the stakeholder on environmental issues."
Jake_First_Output.txt,(5.11),What are the benefits of engaging with value chain stakeholders on environmental issues?,"Engaging with value chain stakeholders is essential for organizations to drive progress on environmental issues associated with their operations. There are multiple drivers, benefits, and ranges of engagement relating to each environmental issue, from environmental requirements for suppliers to innovative partnerships for environmental stewardship with product users."
Jake_First_Output.txt,(5.11),What is the ambition of an organization in terms of value chain engagement on environmental issues?,The organization has a value chain engagement strategy for environmental issues and undertakes value chain engagement to positively affect its value chain stakeholders and the environment.
Jake_First_Output.txt,(5.11),How should companies in the financial services sector approach engagement with clients and investees on environmental issues?,"Companies in the financial services sector should consider their engagement activity with clients and investees to encourage better disclosure and practices around environmental issues. They should select 'Yes' for row 'Other value chain stakeholders' if their organization engages with other financial system actors, e.g., credit rating agencies, auditors or stock exchanges."
Jake_First_Output.txt,(5.11.1),Does your organization assess and classify suppliers according to their dependencies and/or impacts on the environment?,"The organization assesses its suppliers according to their dependencies and/or impacts on the environment and identifies those with substantive dependencies and/or impacts. The organization discloses the percentage of suppliers identified with substantive dependencies and/or impacts, with whom it actively engages on environmental issues."
Jake_First_Output.txt,(5.11.1),What is the rationale behind assessing an organization's supplier dependencies and impacts on the environment?,The assessment of an organization’s supplier dependencies and impacts on the environment allows for action to be informed and targeted to where the effect of environmental dependencies and impacts is greatest. This question allows data users to understand whether an organization is aware of where environmental dependencies and/or impacts exist in its upstream value chain.
Jake_First_Output.txt,(5.11.1),What are the response options for the environmental assessment of suppliers?,"The response options include selecting from a list of criteria for assessing supplier dependencies and/or impacts on the environment, such as basin/landscape condition, contribution to supplier-related emissions, dependence on water, dependence on commodities, impact on water availability, impact on deforestation or conversion of natural ecosystems, impact on pollution levels, and other. Additionally, the organization must define thresholds for classifying suppliers as having substantive dependencies and/or impacts on the environment and provide the percentage and number of tier 1 suppliers meeting these thresholds."
Jake_First_Output.txt,(5.11.1),How should an organization define thresholds for classifying suppliers as having substantive dependencies and/or impacts on the environment?,"For each criterion selected, the organization should describe the threshold used to assess the dependency and/or impact of suppliers on the environment. The threshold represents the organization-specific level above which a supplier is considered to have substantive dependency or impact, reflecting the criteria set by the organization. If the threshold is based on multiple criteria, the organization should specify the threshold for each criterion selected."
Jake_First_Output.txt,(5.11.1),What information should be provided for the percentage and number of tier 1 suppliers meeting the thresholds for substantive dependencies and/or impacts on the environment?,"The organization should provide the percentage of tier 1 suppliers assessed that meet the thresholds for substantive dependencies and/or impacts on the environment, as well as the number of tier 1 suppliers meeting these thresholds. The number should be calculated by multiplying the percentage provided by the number of tier 1 suppliers assessed for the criteria selected."
Jake_First_Output.txt,(5.11.2),Does your organization prioritize which suppliers to engage with on environmental issues?,"The organization may prioritize engagement with specific suppliers on environmental issues, guided by their dependencies and/or impact on the environment. The criteria for prioritization may include business risk mitigation, leverage over suppliers, material sourcing, procurement spend, product lifecycle, product safety and compliance, regulatory compliance, reputation management, strategic status of suppliers, supplier performance improvement, and vulnerability of suppliers."
Jake_First_Output.txt,(5.11.2),What are the criteria used to prioritize suppliers for engagement on environmental issues?,"The criteria used to prioritize suppliers for engagement on environmental issues may include business risk mitigation, leverage over suppliers, material sourcing, procurement spend, product lifecycle, product safety and compliance, regulatory compliance, reputation management, strategic status of suppliers, supplier performance improvement, and vulnerability of suppliers. Additionally, the organization may use the same criteria used to classify suppliers as having substantive dependencies and/or impacts related to the environmental issue."
Jake_First_Output.txt,(5.11.2),Why does the organization prioritize supplier engagement on environmental issues?,"The organization prioritizes supplier engagement on environmental issues to achieve the greatest benefits, such as mitigating business risks, promoting responsible practices, and ensuring compliance with regulations. The prioritization of supplier engagement may be associated with a particular business activity, product line, or regulation."
Jake_First_Output.txt,(5.11.2),What happens if the organization does not prioritize which suppliers to engage with on environmental issues?,"If the organization does not prioritize which suppliers to engage with on environmental issues, it may be due to lack of internal resources, capabilities, or expertise, or because it is not considered a strategic priority. The organization should provide reasons for not prioritizing supplier engagement on environmental issues."
Jake_First_Output.txt,(5.11.3),What is your organization's client engagement strategy regarding environmental issues?,"The organization's client engagement strategy regarding environmental issues involves providing details about the strategy, including the type of clients, environmental issues covered, and the percentage of client-related scope 3 emissions. The strategy may include capacity building, financial incentives, information collection, and innovation and collaboration activities."
Jake_First_Output.txt,(5.11.3),How do you communicate your engagement strategy to your clients and/or to the public?,"The process for communicating the engagement strategy includes making it publicly available, communicating progress and outcomes of engagements with clients and/or the public, and describing how the strategy is communicated."
Jake_First_Output.txt,(5.11.3),What roles do individuals at the portfolio organizations you seek to engage with play in your environmental engagement strategy?,"The roles of individuals at the portfolio organizations may include specialized in-house members, board members, fund managers, equity/credit analysts, senior-level managers, and other roles, which are selected based on the organization's specific needs and goals."
Jake_First_Output.txt,(5.11.3),"How do you measure the success of your engagement strategy, and what are the thresholds for considering the effect to be successful?","The success of the engagement strategy is measured by discussing the effect of the engagement and including a threshold at which the effect is considered successful, such as a 10% increase in clients obtaining validation of their emissions reduction targets by the Science Based Targets initiative (SBTi)."
Jake_First_Output.txt,(5.11.3),"What is your escalation process for engagement when dialogue is failing, and what tactics are included in this process?","The escalation process includes tactics such as expressing concerns, making public statements, expressing concerns collectively with other investors or shareholders, speaking at general meetings, and exit or threat to exit from the investment, which are described in detail."
Jake_First_Output.txt,(5.11.3),"How do you determine which clients to engage with, and what factors do you consider when selecting clients for engagement?","Clients are chosen for engagement based on factors such as exposure to environmental risks and/or opportunities, potential impact on climate change/forests/water, proportion of revenue generated, geographic location, and other relevant factors, which may involve targeted or untargeted engagement."
Jake_First_Output.txt,(5.11.3),"What percentage of your portfolio is covered by the engagement strategy, and how is this coverage determined?","The percentage of the portfolio covered by the engagement strategy is determined based on the total portfolio value, as reported in question 1.10, and the proportion of clients participating in the engagement activity."
Jake_First_Output.txt,(5.11.4),What is your environmental engagement strategy with your investees?,"The organization's investee engagement strategy regarding environmental issues focuses on corporate investees only and includes various activities such as capacity building, financial incentives, information collection, innovation, and collaboration. The strategy aims to drive environmental action and positively affect the investees' performance and the environment."
Jake_First_Output.txt,(5.11.4),What percentage of scope 3 emissions is attributed to investees participating in the engagement activity?,The percentage of scope 3 emissions attributed to investees participating in the engagement activity is reported in column 3 and is only applicable if 'Climate change' is selected in column 1 'Environmental issues covered by the engagement strategy'.
Jake_First_Output.txt,(5.11.4),What proportion of the portfolio is covered by the engagement process or strategy?,"The proportion of the portfolio covered by the engagement process or strategy is reported in columns 4 and 5, which provide the percentage of the investing (Asset managers) portfolio and investing (Asset owners) portfolio covered in relation to the total portfolio value, as reported in question 1.10."
Jake_First_Output.txt,(5.11.4),What is the rationale for the coverage of the engagement?,"The rationale for the coverage of the engagement is explained in column 6, which includes how and why investees were chosen for the engagement, such as proportion of revenue generated, geographic location, etc."
Jake_First_Output.txt,(5.11.4),How do you communicate your engagement strategy to clients and/or the public?,"The process for communicating the engagement strategy to clients and/or the public is described in column 7, including whether it is publicly available, whether progress and outcomes of engagements with investees or the public are communicated, and if so, how."
Jake_First_Output.txt,(5.11.4),What roles do individuals at the portfolio organizations play in the engagement strategy?,"The roles of individuals at the portfolio organizations are selected in column 10, which includes options such as Board members, Board chair, CEO, Corporate secretary, Investor relations, Fund managers, and other specialized roles."
Jake_First_Output.txt,(5.11.4),"What is the effect of the engagement, including measures of success?","The impact of the engagement and measures of success are discussed in column 11, including a threshold at which the effect is considered successful, such as a 10% increase in clients obtaining validation of their emissions reduction targets by the Science Based Targets initiative (SBTi)."
Jake_First_Output.txt,(5.11.4),What is the escalation process for engagement when dialogue is failing?,"The escalation process is described in column 13, which includes tactics such as expressing concerns, making public statements, expressing concerns collectively with other investors or shareholders, speaking at general meetings, exit or threat to exit from the investment, and others."
Jake_First_Output.txt,(5.11.5),Do your suppliers have to meet environmental requirements as part of your organization’s purchasing process?,The organization has environmental requirements that all relevant suppliers have to meet as part of their purchasing process. These are included in supplier contracts and the organization has mechanisms for monitoring compliance with these requirements.
Jake_First_Output.txt,(5.11.5),What is the rationale for setting environmental requirements for suppliers?,Setting environmental requirements for suppliers is a manifestation of strategic commitment to environmental action that not only enhances organizations’ awareness of environmental concerns but also serves as a powerful catalyst for driving transformative action throughout the upstream value chain.
Jake_First_Output.txt,(5.11.5),What are the ambitions for an organization in terms of environmental requirements for suppliers?,"The organization has environmental requirements that all relevant suppliers have to meet as part of their purchasing process. These are included in supplier contracts and the organization has mechanisms for monitoring compliance with these requirements. The organization also has clear, consistent, and documented policies and procedures for addressing supplier non-compliance."
Jake_First_Output.txt,(5.11.5),How should an organization address supplier non-compliance with environmental requirements?,"The organization should have clear, consistent, and documented policies and procedures for addressing supplier non-compliance. The organization should, where possible, retain non-compliant suppliers and promote compliance before suspending or excluding the supplier."
Jake_First_Output.txt,(5.11.5),What are the options for responding to the question about environmental requirements for suppliers?,"The response options are: Yes, environmental requirements related to this environmental issue are included in our supplier contracts; Yes, suppliers have to meet environmental requirements related to this environmental issue, but they are not included in our supplier contracts; No, but we plan to introduce environmental requirements related to this environmental issue within the next two years; No, and we do not plan to introduce environmental requirements related to this environmental issue within the next two years."
Jake_First_Output.txt,(5.11.6),What are the environmental requirements that suppliers have to meet as part of the organization's purchasing process?,The organization has environmental requirements that all relevant suppliers have to meet as part of their purchasing process. These are included in supplier contracts and the organization has mechanisms for monitoring compliance with the requirement.
Jake_First_Output.txt,(5.11.6),What mechanisms are in place for monitoring compliance with environmental requirements?,"The organization has mechanisms for monitoring compliance with environmental requirements, including certification, supplier self-assessment, first-party verification, second-party verification, off-site third-party audit, on-site third-party audit, grievance mechanism/Whistleblowing hotline, supplier scorecard or rating, and other mechanisms."
Jake_First_Output.txt,(5.11.6),What percentage of tier 1 suppliers are required to comply with environmental requirements?,"The percentage of tier 1 suppliers required to comply with environmental requirements is reported in column 4, and it includes all operational expenses on raw materials, goods and services procured."
Jake_First_Output.txt,(5.11.6),What percentage of tier 1 suppliers are in compliance with environmental requirements?,"The percentage of tier 1 suppliers in compliance with environmental requirements is reported in column 5, and it represents a sub-group (≤) of the percentage reported in column 4."
Jake_First_Output.txt,(5.11.6),How does the organization respond to supplier non-compliance with environmental requirements?,"The organization has procedures in place for responding to non-compliant suppliers, including excluding the supplier, retaining and engaging with the supplier, suspending and engaging with the supplier, and other procedures."
Jake_First_Output.txt,(5.11.6),What procedures are in place to address and resolve non-compliance with suppliers?,"The organization has procedures in place for engaging with non-compliant suppliers, including assessing the efficacy and efforts of non-compliant supplier actions, developing quantifiable and time-bound targets and milestones, providing information on appropriate actions, and re-integrating suppliers back into the upstream value chain."
Jake_First_Output.txt,(5.11.7),What is the purpose of proactive supplier engagement on environmental initiatives?,Proactive supplier engagement on environmental initiatives showcases an organization’s commitment to driving environmental action and facilitates data users’ evaluation of an organization’s sustainability efforts in their value chain.
Jake_First_Output.txt,(5.11.7),What is the ambition of an organization in terms of supplier engagement on environmental issues?,"The organization sets quantitative measures of success to evaluate the effect of its engagement, has practices in place to support vulnerable suppliers, discloses the percentage of suppliers identified with substantive dependencies and/or impacts with whom it actively engages on environmental issues, and manages its entire value chain to ensure volume-level deforestation- and conversion-free compliance."
Jake_First_Output.txt,(5.11.7),How does an organization's supplier engagement on environmental issues relate to other frameworks and standards?,"The organization's supplier engagement on environmental issues is connected to various frameworks and standards, including IFRS S2 14, GRI Disclosure 303-1, CEO WM Response: Internal Actions, TNFD Governance C, TNFD Strategy B, AFi Core Principle 4, AFi Core Principle 6, AFi Core Principle 10, RE100, and ESRS 2."
Jake_First_Output.txt,(5.11.7),What types of engagement activities can an organization undertake with its suppliers on environmental issues?,"An organization can undertake various types of engagement activities with its suppliers, including capacity building, financial incentives, information collection, innovation and collaboration, and other activities such as providing training and support, developing public time-bound action plans, and investing jointly in R&D of relevant low-carbon technologies."
Jake_First_Output.txt,(5.11.7),How does an organization measure the effectiveness of its supplier engagement on environmental issues?,"An organization measures the effectiveness of its supplier engagement on environmental issues by tracking metrics such as the percentage of tier 1 suppliers engaged, the percentage of tier 1 supplier-related scope 3 emissions covered by engagement, and the number of tier 2+ suppliers engaged, as well as defining criteria for measuring success and selecting relevant metrics to assess the effectiveness of the engagement activity."
Jake_First_Output.txt,(5.11.8),What details should be provided about environmental smallholder engagement activity?,"Details of any engagement activities undertaken by your organization with smallholders, whether within or outside of your supply base, relevant to the commodity selected in column 1 'Commodity'. This includes the type and details of smallholder engagement approach, the number of smallholders engaged, and the effect of engagement and measures of success."
Jake_First_Output.txt,(5.11.8),What is the purpose of engaging with smallholders on environmental issues?,"The purpose of engaging with smallholders on environmental issues is to drive local economic development and/or environmental action, and to source raw materials sustainably. This allows organizations to undertake value chain engagement to positively affect their value chain stakeholders and the environment."
Jake_First_Output.txt,(5.11.8),What are the response options for reporting smallholder engagement activities?,"The response options include a table with columns for: Commodity, Type of smallholder engagement approach, Smallholder engagement approach, Number of smallholders engaged, and Effect of engagement and measures of success. Drop-down options are also available for selecting the type of smallholder engagement approach, including capacity building, financial incentives, innovation and collaboration, smallholder financing, and smallholder insurance."
Jake_First_Output.txt,(5.11.8),What are some examples of smallholder engagement approaches?,"Examples of smallholder engagement approaches include: capacity building (e.g. support smallholders to measure and report on environmental and social indicators, develop or distribute upstream value chain mapping tool), financial incentives (e.g. living income for smallholders, long-term contracts linked to no-deforestation or no-conversion commitments), innovation and collaboration (e.g. collaborate with smallholders on innovations to reduce environmental impacts), smallholder financing (e.g. financing contracts long-term, provide financial incentives for sustainable practices), and smallholder insurance (e.g. insurance contracts long-term, provide financial incentives for sustainable practices)."
Jake_First_Output.txt,(5.11.8),How should the number of smallholders engaged be reported?,The number of smallholders engaged should be reported as an exact number or an estimate if the exact number is not available.
